Title,ASIN,Stars,Review,Price,clean_review,predicted_sentiment
"Anker soundcore Liberty 4 NC Wireless Noise Cancelling Earbuds, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 - White",B0CCH9M3FF,1.0,السماعه جيه متخدمه قبل كده و البوكس مفتوح و السماعه من جوا طلعه من التغليف,"2,688",السماعه جيه متخدمه قبل كده و البوكس مفتوح و السماعه من جوا طلعه من التغليف,سلبي
"Anker soundcore Liberty 4 NC Wireless Noise Cancelling Earbuds, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 - White",B0CCH9M3FF,1.0,"اشتريت سماعتين Anker Liberty 4 NC
والبائع أمازون نفسه ولكن بعد ماشتريتها طلعت بدون ضمان، والسماعات دولي","2,688",اشتريت سماعتين والبائع أمازون نفسه ولكن بعد ماشتريتها طلعت بدون ضمان والسماعات دولي,سلبي
"Anker soundcore Liberty 4 NC Wireless Noise Cancelling Earbuds, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 - White",B0CCH9M3FF,1.0,ماكيك وحش جدا,"2,688",ماكيك وحش جدا,سلبي
"Anker soundcore Liberty 4 NC Wireless Noise Cancelling Earbuds, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 - White",B0CCH9M3FF,1.0,صوت المايك واطي سيءة للغاية,"2,688",صوت المايك واطي سيءة للغاية,سلبي
"Anker soundcore Liberty 4 NC Wireless Noise Cancelling Earbuds, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 - White",B0CCH9M3FF,1.0,"العلبه جايه بدون وصلة الشحن
وكلمت اشتكى في خدمة العملاء
وبتقولي مش مكتوب في مكونات العلبه ان في وصله اصلا","2,688",العلبه جايه بدون وصلة الشحن وكلمت اشتكى في خدمة العملاء وبتقولي مش مكتوب في مكونات العلبه ان في وصله اصلا,سلبي
"Anker soundcore Liberty 4 NC Wireless Noise Cancelling Earbuds, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 - White",B0CCH9M3FF,1.0,متهالك ولا يعمل,"2,688",متهالك ولا يعمل,سلبي
"Anker soundcore Liberty 4 NC Wireless Noise Cancelling Earbuds, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 - White",B0CCH9M3FF,5.0,"من تجربي مع انكر ف اكتر من منتج بقيت اشتري اي سماعه جديده وانا مطمن "" والمنتج ضمان محلي من اتصال ""
العزل ممتاز الصوت فوق الممتاز التحكم الكامل ف اسماعه من خلال الابلكيشن المايك ف المكالمات ممتاز جداا مش محتاج اتكلم عن براند ساوند كور لانه ثقه وغني عن التعريف","2,688",من تجربي مع انكر ف اكتر من منتج بقيت اشتري اي سماعه جديده وانا مطمن والمنتج ضمان محلي من اتصال العزل ممتاز الصوت فوق الممتاز التحكم الكامل ف اسماعه من خلال الابلكيشن المايك ف المكالمات ممتاز جداا مش محتاج اتكلم عن براند ساوند كور لانه ثقه وغني عن التعريف,إيجابي
"Anker soundcore Liberty 4 NC Wireless Noise Cancelling Earbuds, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 - White",B0CCH9M3FF,3.0,هل ليها ضمان ؟,"2,688",هل ليها ضمان,إيجابي
"Anker soundcore Liberty 4 NC Wireless Noise Cancelling Earbuds, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3 - White",B0CCH9M3FF,3.0,هل تاتي بضمان اتصال؟,"2,688",هل تاتي بضمان اتصال,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,السماعه فيها اذن بايظه,308,السماعه فيها اذن بايظه,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,5.0,منتج روعة الاستخدام,308,منتج روعة الاستخدام,إيجابي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,"السماعة سيئة دليل الشاحن يعلق
والصوت اذا لعبت ببجي الصوت اليمين يجي يسار واليسار يجي يمين",308,السماعة سيئة دليل الشاحن يعلق والصوت اذا لعبت ببجي الصوت اليمين يجي يسار واليسار يجي يمين,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,منتج سيء جدا,308,منتج سيء جدا,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,السماعه الايربودز جايلى مفتوح العلبه مقطوعه السماعه الاتنين مش شغالين اصلا ولا حتى اسم السماعه ظهر ف البلوتوث ولا بتعمل صوت اكنه مرتجع ومرتجع بايظ بجد وحشه وحشه وحشه وحشه,308,السماعه الايربودز جايلى مفتوح العلبه مقطوعه السماعه الاتنين مش شغالين اصلا ولا حتى اسم السماعه ظهر ف البلوتوث ولا بتعمل صوت اكنه مرتجع ومرتجع بايظ بجد وحشه وحشه وحشه وحشه,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,5.0,ممتازة,308,ممتازة,إيجابي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,حاجات مضروبة وبايظة وانا عايز حد يتواصل معايا قي اقرب وقت علشان معملش مشكلة في حماية المستھلك,308,حاجات مضروبة وبايظة وانا عايز حد يتواصل معايا قي اقرب وقت علشان معملش مشكلة في حماية المستلك,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,2.0,إن السماعة مستعملة,308,إن السماعة مستعملة,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,5.0,السماعة ممتازة بس وصلة الشاحن مش شغالة بايظة,308,السماعة ممتازة بس وصلة الشاحن مش شغالة بايظة,إيجابي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,5.0,منتج جامد,308,منتج جامد,إيجابي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,5.0,السماعه جميله وجربتها وكل حاجه فيها حلوه بس في مشكله وصلت الشاحن مدخلين تيبسي والتاني بتاع ايفون لويغيرو الوصله بس هتكون حلو ميه الميه,308,السماعه جميله وجربتها وكل حاجه فيها حلوه بس في مشكله وصلت الشاحن مدخلين تيبسي والتاني بتاع ايفون لويغيرو الوصله بس هتكون حلو ميه الميه,إيجابي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,5.0,جايد جدا,308,جايد جدا,إيجابي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,ان المنتجات تأتى تالفه ومستعمله وفى حاله رديئه جدآ جدآ جدآ,308,ان المنتجات تأتى تالفه ومستعمله وفى حاله رديئه جدآ جدآ جدآ,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,المنتج سيئ طلبت سماعة ايربودز وكل سماعة جت باسم,308,المنتج سيئ طلبت سماعة ايربودز وكل سماعة جت باسم,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,السماعه جت مش الي في الصوره خالص وفرده منها بايظه,308,السماعه جت مش الي في الصوره خالص وفرده منها بايظه,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,السماعه تالفه واريد استبداله,308,السماعه تالفه واريد استبداله,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,منتج وحش,308,منتج وحش,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,السماعه مش شغاله,308,السماعه مش شغاله,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,المنتج زباله ومستعمل,308,المنتج زباله ومستعمل,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,ولا حاجه السماعه سيئه سيئه سيئه ودن واحده بس شغاله العلبه شكلها مختلف تماما مش عليه رقم اصدار مش عليها اي حاجه وصله الشاحن اي كلام جدا مفيش اسير تيبس حقيقي منصحش حد بيها,308,ولا حاجه السماعه سيئه سيئه سيئه ودن واحده بس شغاله العلبه شكلها مختلف تماما مش عليه رقم اصدار مش عليها اي حاجه وصله الشاحن اي كلام جدا مفيش اسير تيبس حقيقي منصحش حد بيها,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,المنتج جاي عطلان في سماعه مش شغاله وبعد اذنكم عايزه اي حد يتواصل معايا عشان خاطر انا مش عارف اعمل مرتجع,308,المنتج جاي عطلان في سماعه مش شغاله وبعد اذنكم عايزه اي حد يتواصل معايا عشان خاطر انا مش عارف اعمل مرتجع,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,شاريها مستعمله ومكتوب جيده جدا وجت لا تعمل نهائي وتم الارجاع والفلوس,308,شاريها مستعمله ومكتوب جيده جدا وجت لا تعمل نهائي وتم الارجاع والفلوس,سلبي
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,السعر رخيص وتالفه سماعه مش شغاله والسماعه رقم ٢ بطريه ضعيفه,308,السعر رخيص وتالفه سماعه مش شغاله والسماعه رقم بطريه ضعيفه,محايد
"Air Puds Pro Wireless Bluetooth Earbuds With Charging Case, Noise Cancelling, in-Ear Mic, IPX5 Waterproof for iPhone/Android/Airpod Pro",B0CVXQ31DZ,1.0,وحش اوي اوي اوي,308,وحش اوي اوي اوي,سلبي
